Date,Open,High,Low,Close,Adj Close,Volume
2017-10-31,82.169998,83.150002,81.680000,81.739998,81.647720,1081500
2017-11-01,82.330002,82.739998,80.680000,80.750000,80.658844,1157000
2017-11-02,81.019997,82.910004,80.209999,81.690002,81.597786,1669100
2017-11-03,81.389999,82.379997,80.269997,81.800003,81.707657,1108600
2017-11-06,81.529999,81.809998,80.309998,80.709999,80.618889,1173500
2017-11-07,80.660004,80.830002,78.900002,79.379997,79.290382,1261600
2017-11-08,79.199997,80.620003,78.809998,79.410004,79.320358,3233400
2017-11-09,79.559998,81.089996,79.139999,80.449997,80.359177,1898500
2017-11-10,80.160004,81.989998,80.000000,81.220001,81.128311,1942400
2017-11-13,80.720001,82.820000,80.459999,82.279999,82.187111,3894500
2017-11-14,94.879997,102.889999,94.750000,95.720001,95.611946,10153800
2017-11-15,93.930000,95.489998,91.370003,91.580002,91.476616,3074000
2017-11-16,92.000000,92.769997,89.239998,90.500000,90.397835,2289000
2017-11-17,91.019997,91.440002,89.129997,89.269997,89.169220,1549200
2017-11-20,89.209999,91.680000,88.239998,91.430000,91.326782,1498100
2017-11-21,90.940002,90.949997,88.900002,88.930000,88.829605,1610700
2017-11-22,89.199997,90.309998,88.820000,89.620003,89.518829,907700
2017-11-24,89.639999,89.900002,88.959999,89.230003,89.129272,523500
2017-11-27,89.610001,90.779999,89.040001,89.870003,89.768547,858800
2017-11-28,89.889999,92.910004,89.629997,92.839996,92.735191,1145400
2017-11-29,93.959999,100.370003,93.410004,99.949997,99.837158,3895200
2017-11-30,99.580002,101.650002,98.669998,101.000000,100.885986,2353900
2017-12-01,100.739998,100.970001,97.889999,99.279999,99.167923,2252900
2017-12-04,100.940002,105.199997,100.760002,104.019997,103.902573,2225100
2017-12-05,107.099998,107.790001,100.019997,101.150002,101.035820,2462400
2017-12-06,100.870003,101.419998,97.470001,97.500000,97.389931,1285800
2017-12-07,97.750000,98.370003,96.570000,97.610001,97.499809,1171700
2017-12-08,98.209999,100.620003,97.379997,100.309998,100.196762,925600
2017-12-11,100.150002,101.669998,99.110001,100.849998,100.736153,1490300
2017-12-12,101.709999,105.559998,101.709999,103.029999,102.913689,2442400
2017-12-13,103.629997,103.720001,101.860001,102.500000,102.384285,1093100
2017-12-14,103.230003,103.900002,99.769997,100.199997,100.086876,1111400
2017-12-15,100.839996,101.720001,100.169998,100.699997,100.586319,1617000
2017-12-18,101.339996,103.099998,100.650002,102.709999,102.594048,844800
2017-12-19,102.449997,102.860001,99.389999,99.730003,99.617416,1333500
2017-12-20,100.029999,100.910004,98.029999,98.589996,98.478699,1081700
2017-12-21,98.510002,100.519997,98.199997,100.129997,100.077866,1090000
2017-12-22,100.639999,100.830002,99.709999,100.550003,100.497650,1257600
2017-12-26,100.800003,102.750000,100.650002,101.959999,101.906914,565100
2017-12-27,101.720001,101.720001,99.400002,99.769997,99.718048,988500
2017-12-28,99.860001,99.910004,98.169998,99.709999,99.658089,604600
2017-12-29,99.849998,100.989998,99.500000,99.690002,99.638100,969200
2018-01-02,100.900002,107.930000,99.709999,106.089996,106.034760,2624500
2018-01-03,106.419998,107.660004,105.300003,107.050003,106.994270,2086800
2018-01-04,107.750000,111.529999,107.480003,111.000000,110.942207,2104500
2018-01-05,111.959999,113.150002,110.300003,112.180000,112.121597,1996700
2018-01-08,112.050003,112.290001,110.639999,111.389999,111.332008,1257100
2018-01-09,111.690002,111.690002,109.809998,110.489998,110.432472,1091400
2018-01-10,110.269997,112.000000,109.790001,110.589996,110.532417,711200
2018-01-11,110.699997,113.419998,108.900002,112.949997,112.891190,1015900
2018-01-12,114.379997,116.050003,113.019997,115.940002,115.879639,1579100
2018-01-16,116.760002,116.839996,112.860001,113.900002,113.840698,1498100
2018-01-17,114.739998,116.239998,112.980003,115.349998,115.289940,1354200
2018-01-18,115.669998,115.860001,113.660004,115.529999,115.469849,920900
2018-01-19,116.239998,117.510002,115.209999,117.019997,116.959068,1169900
2018-01-22,116.879997,118.190002,115.900002,118.029999,117.968544,1612100
2018-01-23,117.739998,119.139999,116.599998,119.099998,119.037987,1277000
2018-01-24,119.260002,121.239998,118.260002,120.989998,120.927002,1198600
2018-01-25,121.120003,121.339996,119.629997,120.919998,120.857040,1250700
2018-01-26,123.339996,123.900002,121.660004,123.639999,123.575630,1488400
2018-01-29,123.519997,123.629997,122.720001,122.889999,122.826019,1403700
2018-01-30,121.570000,122.699997,117.580002,119.269997,119.207901,1889700
2018-01-31,119.860001,120.470001,115.830002,116.989998,116.929085,1235700
2018-02-01,116.239998,118.830002,115.830002,117.290001,117.228935,760600
2018-02-02,115.919998,117.180000,113.129997,113.930000,113.870682,1092300
2018-02-05,113.050003,114.970001,109.809998,109.860001,109.802803,1281600
2018-02-06,108.279999,113.110001,106.750000,112.199997,112.141579,1240100
2018-02-07,112.089996,114.580002,109.900002,109.930000,109.872765,2163500
2018-02-08,109.930000,115.349998,109.300003,109.629997,109.572922,1549900
2018-02-09,110.389999,110.449997,103.339996,109.139999,109.083176,1577900
2018-02-12,109.800003,110.800003,108.050003,109.480003,109.423004,1181400
2018-02-13,109.169998,109.989998,105.959999,106.220001,106.164696,1392100
2018-02-14,105.500000,110.000000,105.260002,109.019997,108.963234,1106700
2018-02-15,109.230003,110.279999,107.570000,108.779999,108.723366,818400
2018-02-16,108.720001,109.339996,105.779999,107.570000,107.513992,946700
2018-02-20,107.400002,108.379997,103.720001,105.349998,105.295151,2369200
2018-02-21,116.959999,119.300003,113.230003,114.000000,113.940643,5545200
2018-02-22,115.099998,115.500000,110.199997,110.489998,110.432472,1465800
2018-02-23,111.150002,117.070000,111.080002,116.320000,116.259438,1504200
2018-02-26,116.500000,117.739998,112.080002,114.849998,114.790199,1409600
2018-02-27,113.260002,113.910004,108.900002,109.800003,109.742836,2161000
2018-02-28,110.709999,116.110001,109.680000,114.250000,114.190514,1901700
2018-03-01,114.239998,117.889999,113.430000,117.510002,117.448822,2062100
2018-03-02,116.669998,116.790001,113.120003,116.070000,116.009567,1462100
2018-03-05,115.449997,117.550003,115.120003,116.360001,116.299416,1088500
2018-03-06,116.540001,119.040001,115.129997,118.589996,118.528252,1003700
2018-03-07,117.430000,118.309998,115.800003,116.769997,116.709198,708600
2018-03-08,117.330002,117.330002,114.540001,115.750000,115.689735,672200
2018-03-09,116.440002,118.940002,114.400002,118.860001,118.798119,1088300
2018-03-12,118.559998,119.250000,117.209999,118.410004,118.348351,802800
2018-03-13,118.750000,120.099998,117.260002,119.000000,118.938042,942500
2018-03-14,119.160004,119.879997,116.550003,117.059998,116.999054,681800
2018-03-15,117.540001,118.330002,115.470001,117.099998,117.039032,672600
2018-03-16,116.930000,117.809998,115.760002,116.629997,116.569275,1354400
2018-03-19,116.790001,117.559998,114.699997,115.870003,115.809677,813000
2018-03-20,116.389999,116.690002,113.739998,114.250000,114.190514,636000
2018-03-21,114.660004,116.290001,114.239998,115.239998,115.180000,689600
2018-03-22,114.019997,115.139999,111.629997,111.709999,111.709999,1042400
2018-03-23,112.410004,113.260002,110.339996,110.839996,110.839996,1085900
2018-03-26,112.489998,115.070000,111.879997,114.769997,114.769997,1008800
2018-03-27,114.580002,117.449997,113.290001,115.010002,115.010002,1402700
2018-03-28,115.279999,119.419998,114.080002,115.980003,115.980003,1047500
2018-03-29,116.339996,119.220001,115.400002,118.550003,118.550003,776400
